Date,Store Number,Transaction ID,Register Number,Job Name,SKU Number,SKU Description,Quantity,Unit price,Department Name,Class Name,Subclass Name,Program Discount Amount,Program Discount Indicator,Other Discount Amount,Extended Retail (before discount),Net Unit Price,Internet SKU,Purchaser
12/31/23,1220,13352,51,rego,217597,SPRAY PAINTS,1,$8.48 ,PAINT,SPRAY PAINT,SPECIALTY SPRAYS,$0.00 ,,$0.00 ,$8.48 ,$8.48 ,0,
12/31/23,1220,13352,51,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/31/23,1220,13352,51,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/31/23,1220,13352,51,rego,1002419404,"ROCK-ON SCREW 9X1-1/4"" 185PK",1,$12.58 ,HARDWARE,FASTENERS,DRYWALL SCREWS,$0.00 ,,$0.00 ,$12.58 ,$12.58 ,300662298,
12/31/23,1220,13352,51,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/31/23,1220,13352,51,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/31/23,1220,13352,51,rego,619851,2X BRRYPNK,1,$6.48 ,PAINT,SPRAY PAINT,GENERAL PURPOSE,$0.00 ,,$0.00 ,$6.48 ,$6.48 ,0,
12/31/23,1220,13352,51,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/31/23,1220,13352,51,rego,180869,3X5 HARDIBCK,1,$14.98 ,WALL&FLOOR COVER.,FLOORING TOOLS & MATERIA,BACKERBOARD,$0.00 ,,$0.00 ,$14.98 ,$14.98 ,0,
12/31/23,1220,13352,51,rego,619851,2X BRRYPNK,1,$6.48 ,PAINT,SPRAY PAINT,GENERAL PURPOSE,$0.00 ,,$0.00 ,$6.48 ,$6.48 ,0,
12/31/23,1220,13352,51,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/31/23,1220,13352,51,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/31/23,1220,13352,51,rego,180869,3X5 HARDIBCK,1,$14.98 ,WALL&FLOOR COVER.,FLOORING TOOLS & MATERIA,BACKERBOARD,$0.00 ,,$0.00 ,$14.98 ,$14.98 ,0,
12/31/23,1220,13352,51,rego,217597,SPRAY PAINTS,1,$8.48 ,PAINT,SPRAY PAINT,SPECIALTY SPRAYS,$0.00 ,,$0.00 ,$8.48 ,$8.48 ,0,
12/31/23,1220,13352,51,rego,180869,3X5 HARDIBCK,1,$14.98 ,WALL&FLOOR COVER.,FLOORING TOOLS & MATERIA,BACKERBOARD,$0.00 ,,$0.00 ,$14.98 ,$14.98 ,0,
12/30/23,1220,65813,81,rego,1005226560,"1/2"" X 7-IN PARAWEDGE (1-PK)",1,$6.50 ,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.00 ,,$0.00 ,$6.50 ,$6.50 ,300591992,
12/30/23,1220,65813,81,rego,1005226560,"1/2"" X 7-IN PARAWEDGE (1-PK)",1,$6.50 ,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.00 ,,$0.00 ,$6.50 ,$6.50 ,300591992,
12/30/23,1220,65813,81,rego,1005226560,"1/2"" X 7-IN PARAWEDGE (1-PK)",1,$6.50 ,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.00 ,,$0.00 ,$6.50 ,$6.50 ,300591992,
12/30/23,1220,65813,81,rego,549046,"PC 18GA 3/4"" BRT STRT BRAD 1M",1,$7.78 ,HARDWARE,PNEUMATIC FASTENERS,FINISH NAILS/STAPLES,$0.00 ,,$0.00 ,$7.78 ,$7.78 ,100202410,
12/30/23,1220,65813,81,rego,1005226560,"1/2"" X 7-IN PARAWEDGE (1-PK)",1,$6.50 ,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.00 ,,$0.00 ,$6.50 ,$6.50 ,300591992,
12/29/23,1220,7531,54,rego,445394,7/8 X 10 FC,1,$12.28 ,BLDG. MATERIALS,GYPSUM,METAL STUDS/LATHE,$0.00 ,,$0.00 ,$12.28 ,$12.28 ,0,
12/29/23,1220,7531,54,rego,1002992216,R13KF15X32,1,$21.97 ,BLDG. MATERIALS,INSULATION,FIBERGLASS ROLLS,$0.00 ,,$0.00 ,$21.97 ,$21.97 ,0,
12/29/23,1220,7531,54,rego,219681,10FT CRNRBD,1,$4.35 ,BLDG. MATERIALS,GYPSUM,CORNERBEAD/TRIM,$0.00 ,,$0.00 ,$4.35 ,$4.35 ,0,
12/29/23,1220,7531,54,rego,1009902056,2 IN. TO 7 I,1,$42.97 ,HARDWARE,POWER TOOL ACCESSORIES,HOLESAWS,$0.00 ,,$0.00 ,$42.97 ,$42.97 ,0,
12/26/23,1220,43172,1,rego,914622,1X3X6 NO.2,1,$4.98 ,LUMBER,BOARDS,WHITEWOOD,$0.00 ,,$0.00 ,$4.98 ,$4.98 ,0,
12/26/23,1220,43172,1,rego,843542,25L MULTI INCAN C9 LIGHTS,1,$14.98 ,GARDEN/SEASONAL,DECORATIVE HOLIDAY,CHRISTMAS LIGHTS,$0.00 ,,($7.50),$7.48 ,$7.48 ,205919408,
12/26/23,1220,43172,1,rego,619375,2X4 HARDBD,1,$6.99 ,LUMBER,PLYWOOD,PROJECT PANELS,$0.00 ,,$0.00 ,$6.99 ,$6.99 ,0,
12/26/23,1220,43172,1,rego,725670,GREAT STUFF WINDOW & DOOR 12OZ,1,$5.98 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$2.98 ,$2.98 ,202893747,
12/26/23,1220,43172,1,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/26/23,1220,43172,1,rego,914622,1X3X6 NO.2,1,$4.98 ,LUMBER,BOARDS,WHITEWOOD,$0.00 ,,$0.00 ,$4.98 ,$4.98 ,0,
12/26/23,1220,43172,1,rego,843542,25L MULTI INCAN C9 LIGHTS,1,$14.98 ,GARDEN/SEASONAL,DECORATIVE HOLIDAY,CHRISTMAS LIGHTS,$0.00 ,,($7.50),$7.48 ,$7.48 ,205919408,
12/26/23,1220,43172,1,rego,1001504381,TITEFOAM12,1,$7.97 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$4.97 ,$4.97 ,0,
12/26/23,1220,43172,1,rego,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38 ,BLDG. MATERIALS,INSULATION,FOAM,$0.00 ,,($3.00),$1.38 ,$1.38 ,202893728,
12/20/23,1220,16570,55,REGO,1005512714,3 TO 4IN ADJUSTABLE WORM CLAMP,1,$2.76 ,PLUMBING,AIR CIRCULATION/ACCES.,DRYER VENTING,$0.00 ,,$0.00 ,$2.76 ,$2.76 ,313684998,
12/20/23,1220,16570,55,REGO,1000021918,LOLLIPOPS,1,$0.97 ,GARDEN/SEASONAL,CONVENIENCE,CANDY/COOKIES,$0.00 ,,$0.00 ,$0.97 ,$0.97 ,0,
12/20/23,1220,16570,55,REGO,1005402478,AT ALUMINUM 90 DEGREE ELBOW,1,$6.30 ,PLUMBING,AIR CIRCULATION/ACCES.,DRYER VENTING,$0.00 ,,$0.00 ,$6.30 ,$6.30 ,313301789,
12/20/23,1220,16570,55,REGO,1005512714,3 TO 4IN ADJUSTABLE WORM CLAMP,1,$2.76 ,PLUMBING,AIR CIRCULATION/ACCES.,DRYER VENTING,$0.00 ,,$0.00 ,$2.76 ,$2.76 ,313684998,
12/20/23,1220,16570,55,REGO,1005457337,4INX6FT SEMI RIGD DUCT W COLLARS GLV,1,$19.48 ,PLUMBING,AIR CIRCULATION/ACCES.,DRYER VENTING,$0.00 ,,$0.00 ,$19.48 ,$19.48 ,313119823,
12/20/23,1220,16570,55,REGO,1000021918,LOLLIPOPS,1,$0.97 ,GARDEN/SEASONAL,CONVENIENCE,CANDY/COOKIES,$0.00 ,,$0.00 ,$0.97 ,$0.97 ,0,
12/20/23,1220,16570,55,REGO,839655,"F310 AC/BX CONN 3/8"" PK5",1,$7.98 ,ELECTRICAL,CONDUIT/BOXES/FITTINGS,ALL METAL FITTINGS,$0.00 ,,$0.00 ,$7.98 ,$7.98 ,100148136,
12/20/23,1220,16570,55,REGO,1000021918,LOLLIPOPS,1,$0.97 ,GARDEN/SEASONAL,CONVENIENCE,CANDY/COOKIES,$0.00 ,,$0.00 ,$0.97 ,$0.97 ,0,
12/15/23,1220,46766,51,rego,1007866209,500' MASON LINE REEL POLYPRO PINK,1,$8.97 ,HARDWARE,FASTENERS,ROPE,$0.00 ,,$0.00 ,$8.97 ,$8.97 ,320701495,
12/15/23,1220,46766,51,rego,757451,"1-5/8"" COARSE DRYWALL SCREW 5 LB",1,$25.98 ,HARDWARE,FASTENERS,DRYWALL SCREWS,$0.00 ,,$0.00 ,$25.98 ,$25.98 ,100182191,
12/15/23,1220,22317,20,rego,547836,"1-3/8"" P.C. DRYWALL 5 LB",1,($24.58),HARDWARE,FASTENERS,DRYWALL SCREWS,$0.00 ,,$0.00 ,($24.58),($24.58),202308639,
12/12/23,1220,50983,3,REGO,1001753906,2X6-10 PT 2P,1,$9.68 ,LUMBER,PRESSURE TREATED/DECKING,PT DIMENSIONAL LUMBER,$0.00 ,,$0.00 ,$9.68 ,$9.68 ,0,
12/12/23,1220,50983,3,REGO,208292,"L50Z 5"" 16GA ZMAX GALV L-ANGLE",1,$3.59 ,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,$3.59 ,$3.59 ,100375217,
12/12/23,1220,50983,3,REGO,208292,"L50Z 5"" 16GA ZMAX GALV L-ANGLE",1,$3.59 ,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,$3.59 ,$3.59 ,100375217,
12/12/23,1220,50983,3,REGO,208292,"L50Z 5"" 16GA ZMAX GALV L-ANGLE",1,$3.59 ,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,$3.59 ,$3.59 ,100375217,
12/12/23,1220,50983,3,REGO,1001753743,2X4-8 PT 2P,1,$5.48 ,LUMBER,PRESSURE TREATED/DECKING,PT DIMENSIONAL LUMBER,$0.00 ,,$0.00 ,$5.48 ,$5.48 ,0,
12/10/23,1220,36907,18,rego,826851,MP36 3X6 20GA GALV MENDING PLATE,1,($2.19),BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,($2.19),($2.19),100374920,
12/10/23,1220,36907,18,rego,669452,"LUS210-2Z 2""X10"" 18GA DBL SHEAR HNGR",1,($6.78),BLDG. MATERIALS,METAL PRODUCTS,JOIST HANGERS,$0.00 ,,$0.00 ,($6.78),($6.78),100375371,
12/10/23,1220,36907,18,rego,1000031451,AT-XP10 ACRYLIC TIE ANCHOR ADHESIVE,1,($25.98),BLDG. MATERIALS,METAL PRODUCTS,ANCHORING SYSTEMS,$0.00 ,,$0.00 ,($25.98),($25.98),204704706,
12/10/23,1220,36907,18,rego,208292,"L50Z 5"" 16GA ZMAX GALV L-ANGLE",1,($3.59),BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,($3.59),($3.59),100375217,
12/10/23,1220,36907,18,rego,669452,"LUS210-2Z 2""X10"" 18GA DBL SHEAR HNGR",1,($6.78),BLDG. MATERIALS,METAL PRODUCTS,JOIST HANGERS,$0.00 ,,$0.00 ,($6.78),($6.78),100375371,
12/10/23,1220,27832,51,rego,937622,"E685 EMT CONDUIT BODY LB 1/2"" EA",1,$8.74 ,ELECTRICAL,CONDUIT/BOXES/FITTINGS,ALL METAL FITTINGS,$0.00 ,,$0.00 ,$8.74 ,$8.74 ,100118084,
12/10/23,1220,27832,51,rego,524298,"MKE M2 SDS+  1/2"" X 12"" DRILL BIT",1,$19.87 ,HARDWARE,POWER TOOL ACCESSORIES,MASONRY DRILL BITS,$0.00 ,,$0.00 ,$19.87 ,$19.87 ,300879127,
12/10/23,1220,27832,51,rego,1001753743,2X4-8 PT 2P,1,$5.48 ,LUMBER,PRESSURE TREATED/DECKING,PT DIMENSIONAL LUMBER,$0.00 ,,$0.00 ,$5.48 ,$5.48 ,0,
12/10/23,1220,27832,51,rego,436410,"BOX 2-GANG 3 HOLE 1/2"" SILVER",1,$10.98 ,ELECTRICAL,CONDUIT/BOXES/FITTINGS,METAL WEATHERPROOF,$0.00 ,,$0.00 ,$10.98 ,$10.98 ,300846204,
12/10/23,1220,27832,51,rego,1006383650,KWIKBOLT1 EXPANSN ANC-3/8X3-3/4 4PK,1,$10.98 ,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.00 ,,$0.00 ,$10.98 ,$10.98 ,316809535,
12/10/23,1220,27832,51,rego,839663,"E420 EMT SETSCREW CONN 1/2"" STL PK5",1,$3.98 ,ELECTRICAL,CONDUIT/BOXES/FITTINGS,ALL METAL FITTINGS,$0.00 ,,$0.00 ,$3.98 ,$3.98 ,100137321,
12/10/23,1220,27832,51,rego,147244,NM IN-USE COVER 2-GANG GRAY,1,$17.51 ,ELECTRICAL,CONDUIT/BOXES/FITTINGS,METAL WEATHERPROOF,$0.00 ,,$0.00 ,$17.51 ,$17.51 ,300849087,
12/9/23,1220,33969,81,rego,263667,"DIABLO 3""X18"" 80 G SANDING BELT 5PK",1,$11.97 ,HARDWARE,POWER TOOL ACCESSORIES,ABRASIVES,$0.00 ,,$0.00 ,$11.97 ,$11.97 ,202830854,
12/9/23,1220,33969,81,rego,249819,"DIABLO 3""X18"" 120G SANDING BELT 2PK",1,$8.47 ,HARDWARE,POWER TOOL ACCESSORIES,ABRASIVES,$0.00 ,,$0.00 ,$8.47 ,$8.47 ,202830832,
12/9/23,1220,33969,81,rego,1004243676,"MKE 4"" CARBIDE HOLE SAW",1,$38.97 ,HARDWARE,POWER TOOL ACCESSORIES,HOLESAWS,$0.00 ,,$0.00 ,$38.97 ,$38.97 ,305190130,
12/9/23,1220,33969,81,rego,105864,"1-1/4"" FINE DRYWALL SCREW 1 LB",1,$7.58 ,HARDWARE,FASTENERS,DRYWALL SCREWS,$0.00 ,,$0.00 ,$7.58 ,$7.58 ,202308452,
12/9/23,1220,33969,81,rego,547836,"1-3/8"" P.C. DRYWALL 5 LB",1,$24.58 ,HARDWARE,FASTENERS,DRYWALL SCREWS,$0.00 ,,$0.00 ,$24.58 ,$24.58 ,202308639,
12/9/23,1220,47914,84,rego,208292,"L50Z 5"" 16GA",1,$3.59 ,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,$3.59 ,$3.59 ,0,
12/9/23,1220,47914,84,rego,1001753877,2X6-8 PT 2P,1,$6.48 ,LUMBER,PRESSURE TREATED/DECKING,PT DIMENSIONAL LUMBER,$0.00 ,,$0.00 ,$6.48 ,$6.48 ,0,
12/9/23,1220,47914,84,rego,669452,2X10 JOIST,1,$6.78 ,BLDG. MATERIALS,METAL PRODUCTS,JOIST HANGERS,$0.00 ,,$0.00 ,$6.78 ,$6.78 ,0,
12/9/23,1220,47914,84,rego,938076,8X8X16 BLOCK,3,$2.57 ,BLDG. MATERIALS,CONCRETE,BLOCK AND BRICK,$0.00 ,,$0.00 ,$7.71 ,$2.57 ,0,
12/9/23,1220,47914,84,rego,260430,4X6-12#2PT,1,$28.68 ,LUMBER,PRESSURE TREATED/DECKING,PT TIMBERS,$0.00 ,,$0.00 ,$28.68 ,$28.68 ,0,
12/9/23,1220,47914,84,rego,1005624487,FM LLF,11,$2.47 ,HARDWARE,FASTENERS,TIE-DOWNS,$0.00 ,,$0.00 ,$27.17 ,$2.47 ,0,
12/9/23,1220,47914,84,rego,826851,MP36 3X6 20G,1,$2.19 ,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,$2.19 ,$2.19 ,0,
12/9/23,1220,47914,84,rego,1001753906,2X6-10 PT 2P,1,$9.68 ,LUMBER,PRESSURE TREATED/DECKING,PT DIMENSIONAL LUMBER,$0.00 ,,$0.00 ,$9.68 ,$9.68 ,0,
12/9/23,1220,47914,84,rego,208292,"L50Z 5"" 16GA",1,$3.59 ,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,$3.59 ,$3.59 ,0,
12/9/23,1220,47914,84,rego,1003274834,114DMT1,1,$11.47 ,HARDWARE,FASTENERS,DECK SCREWS,$0.00 ,,$0.00 ,$11.47 ,$11.47 ,0,
12/9/23,1220,47914,84,rego,826851,MP36 3X6 20G,1,$2.19 ,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.00 ,,$0.00 ,$2.19 ,$2.19 ,0,
12/9/23,1220,47914,84,rego,1001753906,2X6-10 PT 2P,1,$9.68 ,LUMBER,PRESSURE TREATED/DECKING,PT DIMENSIONAL LUMBER,$0.00 ,,$0.00 ,$9.68 ,$9.68 ,0,
12/9/23,1220,47914,84,rego,462810,10DJSTHNGNLS,1,$4.98 ,BLDG. MATERIALS,METAL PRODUCTS,CONNECTOR NAILS & SCREWS,$0.00 ,,$0.00 ,$4.98 ,$4.98 ,0,
12/9/23,1220,47914,84,rego,669452,2X10 JOIST,1,$6.78 ,BLDG. MATERIALS,METAL PRODUCTS,JOIST HANGERS,$0.00 ,,$0.00 ,$6.78 ,$6.78 ,0,
12/9/23,1220,47914,84,rego,1000031451,AT-XP10,1,$25.98 ,BLDG. MATERIALS,METAL PRODUCTS,ANCHORING SYSTEMS,$0.00 ,,$0.00 ,$25.98 ,$25.98 ,0,
12/9/23,1220,26188,52,rego,1009466755,3-PIECE LED SANTA DEER AND TREE,1,$99.00 ,GARDEN/SEASONAL,DECORATIVE HOLIDAY,PROMOTIONAL,$0.00 ,,$0.00 ,$99.00 ,$99.00 ,324875093,
12/9/23,1220,26188,52,rego,1001717526,4'X6' NET MC,1,$19.98 ,GARDEN/SEASONAL,DECORATIVE HOLIDAY,CHRISTMAS LIGHTS,$0.00 ,,$0.00 ,$19.98 ,$19.98 ,0,
12/9/23,1220,26188,52,rego,1001717526,4'X6' NET MC,1,$19.98 ,GARDEN/SEASONAL,DECORATIVE HOLIDAY,CHRISTMAS LIGHTS,$0.00 ,,$0.00 ,$19.98 ,$19.98 ,0,
12/8/23,1220,19961,51,rego,1004503550,23/32 ENHANC,1,$30.48 ,LUMBER,PLYWOOD,OSB,$0.00 ,,$0.00 ,$30.48 ,$30.48 ,0,
12/8/23,1220,19961,51,rego,893749,4X8 ULTRALIT,1,$13.58 ,BLDG. MATERIALS,GYPSUM,BOARD,$0.00 ,,$0.00 ,$13.58 ,$13.58 ,0,
12/8/23,1220,19961,51,rego,677507,"BOX 1-GANG 3 HOLE 1/2"" WHITE",1,$4.48 ,ELECTRICAL,CONDUIT/BOXES/FITTINGS,METAL WEATHERPROOF,$0.00 ,,$0.00 ,$4.48 ,$4.48 ,300832238,
12/8/23,1220,19961,51,rego,123024,1/2 HOMASOTE,1,$42.78 ,BLDG. MATERIALS,INSULATION,SHEATHINGS,$0.00 ,,$0.00 ,$42.78 ,$42.78 ,0,
12/2/23,1517,56484,51,90th,1006210029,LARGE BOX 27X15X16,1,$2.48 ,WALL&FLOOR COVER.,FRAME SHOP,,$0.00 ,,$0.00 ,$2.48 ,$2.48 ,316324894,
12/2/23,1517,56484,51,90th,1009135118,5/16 IN.X12 IN.X 20 FT. ORANGE BUBBL,1,$9.98 ,WALL&FLOOR COVER.,FRAME SHOP,,$0.00 ,,$0.00 ,$9.98 ,$9.98 ,323937399,
11/24/23,1220,34397,38,rego,1000050056,TAILPIECE,1,$9.82 ,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.00 ,,$0.00 ,$9.82 ,$9.82 ,0,
11/24/23,1220,34397,38,rego,376914,HEPA FILTER,1,$32.97 ,HARDWARE,WET DRY VACS,VAC FILTERS&ACCESSORIES,$0.00 ,,$0.00 ,$32.97 ,$32.97 ,0,
11/24/23,1220,34397,38,rego,929965,WET FILTER,1,$24.97 ,HARDWARE,WET DRY VACS,VAC FILTERS&ACCESSORIES,$0.00 ,,$0.00 ,$24.97 ,$24.97 ,0,
11/24/23,1220,34397,38,rego,384593,RETARDER,1,$2.49 ,BLDG. MATERIALS,CONCRETE,COMM GRADE CONCRETE,$0.00 ,,$0.00 ,$2.49 ,$2.49 ,0,
11/24/23,1220,34397,38,rego,572365,REBAR TIWIRE,1,$12.21 ,BLDG. MATERIALS,CONCRETE,CONCRETE FORMING PRODUCT,$0.00 ,,$0.00 ,$12.21 ,$12.21 ,0,
11/24/23,1220,34397,38,rego,258717,JT COMP,1,$10.31 ,BLDG. MATERIALS,GYPSUM,JOINT TREATMENT,$0.00 ,,$0.00 ,$10.31 ,$10.31 ,0,
11/24/23,1220,34397,38,rego,1006128640,REPAIR TRAP,1,$6.97 ,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.00 ,,$0.00 ,$6.97 ,$6.97 ,0,
11/24/23,1220,34397,38,rego,855640,DOOR SWEEP,1,$12.93 ,HARDWARE,BUILDER'S HARDWARE,THRESHOLDS,$0.00 ,,($4.00),$8.93 ,$8.93 ,0,
11/24/23,1220,34397,38,rego,748701,STUCCOPATCH,1,$21.37 ,BLDG. MATERIALS,CONCRETE,COMM GRADE CONCRETE,$0.00 ,,$0.00 ,$21.37 ,$21.37 ,0,
11/24/23,1220,34397,38,rego,384593,RETARDER,1,$2.49 ,BLDG. MATERIALS,CONCRETE,COMM GRADE CONCRETE,$0.00 ,,$0.00 ,$2.49 ,$2.49 ,0,
11/24/23,1220,34397,38,rego,1006452865,27G CLEAR,1,$16.98 ,WALL&FLOOR COVER.,GARAGE/GENERAL ORGANIZE,RESIN STORAGE,$0.00 ,,$0.00 ,$16.98 ,$16.98 ,0,
11/24/23,1220,34397,38,rego,134512,RAPID SET,1,$2.49 ,BLDG. MATERIALS,CONCRETE,COMM GRADE CONCRETE,$0.00 ,,$0.00 ,$2.49 ,$2.49 ,0,
11/24/23,1220,34397,38,rego,134512,RAPID SET,1,$2.49 ,BLDG. MATERIALS,CONCRETE,COMM GRADE CONCRETE,$0.00 ,,$0.00 ,$2.49 ,$2.49 ,0,
11/22/23,1220,11774,53,rego,1006383650,KWIKBOLT1 EXPANSN ANC-3/8X3-3/4 4PK,1,$10.98 ,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.00 ,,$0.00 ,$10.98 ,$10.98 ,316809535,
11/22/23,1220,11774,53,rego,1006383648,KWIKBOLT1 EXPANSN ANC- 1/2X3-3/4 2PK,1,$7.55 ,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.00 ,,$0.00 ,$7.55 ,$7.55 ,316810550,
11/22/23,1220,11774,53,rego,524274,"MKE M2 SDS+ 1/2"" X 6"" DRILL BIT",1,$11.97 ,HARDWARE,POWER TOOL ACCESSORIES,MASONRY DRILL BITS,$0.00 ,,$0.00 ,$11.97 ,$11.97 ,300879125,
11/21/23,1220,60138,52,rego,1001754832,5/4X6-10PREM,1,$9.58 ,LUMBER,PRESSURE TREATED/DECKING,PT WATER REPELLANTLUMBER,$0.00 ,,$0.00 ,$9.58 ,$9.58 ,0,
11/21/23,1220,60138,52,rego,1001753906,2X6-10 PT 2P,1,$9.68 ,LUMBER,PRESSURE TREATED/DECKING,PT DIMENSIONAL LUMBER,$0.00 ,,$0.00 ,$9.68 ,$9.68 ,0,
11/21/23,1220,60138,52,rego,186261,CANDY,1,$2.68 ,GARDEN/SEASONAL,CONVENIENCE,CANDY/COOKIES,$0.00 ,,$0.00 ,$2.68 ,$2.68 ,0,
11/21/23,1220,60138,52,rego,427969,1/2X10 REBAR,1,$10.57 ,BLDG. MATERIALS,CONCRETE,CONCRETE FORMING PRODUCT,$0.00 ,,$0.00 ,$10.57 ,$10.57 ,0,
11/21/23,1220,60138,52,rego,1001754832,5/4X6-10PREM,1,$9.58 ,LUMBER,PRESSURE TREATED/DECKING,PT WATER REPELLANTLUMBER,$0.00 ,,$0.00 ,$9.58 ,$9.58 ,0,
11/20/23,1220,40125,55,rego,260187,2G WHT JUMBO SWITCH WALLPLT,1,$2.98 ,ELECTRICAL,WIRING DEVICES,WALL PLATES (COMMODITY),$0.00 ,,$0.00 ,$2.98 ,$2.98 ,100191489,
11/20/23,1220,40125,55,rego,737350,WALLPLT SCREWS ASSORTED 300PK,1,$9.56 ,ELECTRICAL,WIRING DEVICES,SPECIALTY,$0.00 ,,$0.00 ,$9.56 ,$9.56 ,100202619,
11/20/23,1220,40125,55,rego,627984,2G WHT DECORA WALLPLT,1,$1.65 ,ELECTRICAL,WIRING DEVICES,WALL PLATES (COMMODITY),$0.00 ,,$0.00 ,$1.65 ,$1.65 ,100048406,
11/20/23,1220,52187,36,rego,925845,12' VANTAGE IVY GREEN CARPET,7,$10.71 ,WALL&FLOOR COVER.,CARPETING,OUTDOORS,$0.00 ,,$0.00 ,$83.32 ,$10.71 ,301799772,
11/20/23,1220,53232,52,rego,801982,SPECIALTY APPLIANCE EPOXY WHITE,1,$8.98 ,PAINT,SPRAY PAINT,SPECIALTY SPRAYS,$0.00 ,,$0.00 ,$8.98 ,$8.98 ,202056394,
11/20/23,1220,53232,52,rego,243110,SPRAY PAINT,1,$6.98 ,PAINT,SPRAY PAINT,SPECIALTY SPRAYS,$0.00 ,,$0.00 ,$6.98 ,$6.98 ,0,
11/18/23,1220,40288,47,rego,1001771842,RYB 18V BL BELT SANDER - TOOL ONLY,1,$98.00 ,HARDWARE,PORTABLE POWER,SANDERS,$0.00 ,,$0.00 ,$98.00 ,$98.00 ,206955207,
11/14/23,1220,2743,18,rego,370658,"RGD 5"" RANDOM ORBIT SANDER",1,($64.97),HARDWARE,PORTABLE POWER,SANDERS,$0.00 ,,$0.00 ,($64.97),($64.97),100053683,
11/14/23,1220,2743,18,rego,1009464547,PARTYSNOWMAN,1,($24.98),GARDEN/SEASONAL,DECORATIVE HOLIDAY,HOLIDAY INDOOR DCOR,$0.00 ,,$0.00 ,($24.98),($24.98),0,
11/14/23,1220,28211,55,rego,1005202839,RUFFLES,1,$2.48 ,GARDEN/SEASONAL,CONVENIENCE,MEAT/ SNACKS,$0.00 ,,$0.00 ,$2.48 ,$2.48 ,0,
11/14/23,1220,28211,55,rego,987283,MILWAUKEE SPANNER WRENCH LOCKNUT CMB,1,$14.77 ,HARDWARE,POWER TOOL ACCESSORIES,ABRASIVES,$0.00 ,,$0.00 ,$14.77 ,$14.77 ,202803503,
11/12/23,1220,22708,52,rego,1006478195,KS SEC COVE PROJ PACK VB SMT,1,$64.97 ,HARDWARE,DOOR LOCKS,,$0.00 ,,$0.00 ,$64.97 ,$64.97 ,317193503,
